title	text	publication_date
هددت روسيا باستخدامه.. ماذا نعرف عن تقنية سلاح “زاديرا” لمواجهة الطائرات المسيرة؟	أخذت تكنولوجيا الأسلحة الحديثة حيزا كبيرا في حسم الصراعات الحديثة، وتعد الطائرات المسيرة والتكنولوجيا التي خلفها من أهم هذه الأسلحة، ولكن تكنولوجيا الليزر المضاد لهذه الطائرات هي أيضا لها ثقل كبير.	21/5/2022
"لوسيد" للسيارات الكهربائية تعتزم فتح مصنع في السعودية	أعلنت شركة “لوسيد غروب” الأميركية لصناعة السيارات الكهربائية عزمها إنشاء أول مصنع خارجي لها في المملكة العربية السعودية.	20/5/2022
خبراء الأمن حذروا منها وغوغل حذفتها.. اكتشاف تطبيقات أندرويد تقوم بسرقة كلمات مرور المستخدمين	وضع مستخدمو نظام أندرويد في حالة تأهب؛ حيث جرى تحميل مئات التطبيقات التي عثر عليها في متجر “غوغل بلاي” ببرامج ضارة يمكنها سرقة كلمات مرور الأشخاص والمعلومات الحيوية الأخرى.	20/5/2022
شاهد الدول وأنت في منزلك.. خرائط غوغل تعلن عن ميزة “الرؤية الغامرة”	أعلنت غوغل خلال حدثها المعروف باسم “غوغل آي/ أو” (Google I / O) عن إدخال ميزات جديدة على خدمات خرائط غوغل لجعل خدمات هذه الخرائط أكثر متعة وفائدة للمستخدمين.	19/5/2022
دون أن يلحظهم أحد.. ميزة واتساب الجديدة تساعد الراغبين في الخروج من المجموعات بصمت	هل تشعر بالحرج من الخروج من مجموعة واتساب لا ترغب في البقاء فيها؟ هل تتمنى أن تختفي من المجموعة دون أن يشعر أحد بخروجك منها؟ قد تتحقق أمنياتك قريبا.	19/5/2022
تويتر تعتزم تنفيذ اتفاق بيعها لماسك والأخير يطلب ضمانات بشأن الحسابات المزيفة	قالت مصادر مطلعة إن شركة تويتر تعتزم تنفيذ اتفاق بيعها لرجل الأعمال الأميركي إيلون ماسك لكن الأخير يؤكد أن استحواذه على الشركة لن يتم دون ضمانات بشأن الحسابات المزيفة، مما يضع الصفقة بمهب الريح.	18/5/2022
عصر الروبوتات قادم.. كيف يمكن للبشر منافستها؟	مع التطورات الأخيرة في التعلم الآلي والذكاء الاصطناعي، أصبحت الروبوتات تملك القدرة على التعلم وأداء أنشطة ومهام ووظائف كثيرة ومعقدة كانت حكرا على البشر على مر الزمن.	18/5/2022
دون إذن صريح من المستخدمين.. تعديل لمتجر آبل يتيح تجديد الاشتراكات تلقائيا حتى بعد رفع الأسعار	حدّثت آبل قواعد متجر تطبيقاتها بحيث يمكن للمطورين تجديد الاشتراكات تلقائيا دون إذن صريح من المستخدم، حتى إذا قام المطور برفع السعر الشهري أو السنوي، طالما يتبع مجموعة محددة جدا من القواعد.	17/5/2022
الذكاء الاصطناعي وفهم السلوك البشري.. هل تلتقط خوارزمية غوغل الجديدة الدعابات؟	كشفت خوارزميات جديدة طوّرتها غوغل للأجهزة طريقة لفهم دعابات المستخدمين، وهي آلية تحتاج إلى فهم كبير للمعاني المختلفة للكلمات والتصرفات البشرية.	16/5/2022
ألعاب الفيديو الحربية.. وسيلة الجيوش للتجنيد والتخطيط	تجذب ألعاب الفيديو الحربية مئات الملايين في شتى أنحاء العالم، وتستفيد الجيوش من التقنيات المتطورة التي وصلت إليها، في وضع ورسم وتنفيذ خططهم الحربية على أرض الميدان.	15/5/2022
إيلون ماسك يعلق صفقة تويتر بصورة مؤقتة وأسهم الشركة تتراجع	قال إيلون ماسك أمس الجمعة إنه علق عرضه البالغ قيمته 44 مليار دولار لشراء شركة تويتر مؤقتا، مشيرا إلى أن هناك تفاصيل لم يتم حسمها بشأن الحسابات الوهمية، الأمر الذي أدى لتراجع أسهم الشركة.	14/5/2022
هل "تيك توك" أكثر خطورة مما يبدو؟	“تيك توك” لا يشبه أي تطبيق آخر، فلديه مستخدمون نشطون أكثر من تويتر ودقائق مشاهدة أكثر من يوتيوب وتنزيل أكثر من فيسبوك وزيارات أكثر من غوغل، وأغلب طلاب الجامعات يفضلونه في تصفح الأخبار أكثر من غيره.	13/5/2022
متتبع اللياقة ضد الساعة الذكية… أيهما أفضل بالنسبة لك؟	نظرا لأن الكثير منّا يتبنى نمطا صحيا للحياة؛ فإن الكثير من الأشخاص قد زاد إقبالهم على شراء أجهزة تسهّل حياتهم وتجعلها أكثر بساطة، ومن بين هذه الأجهزة، جهاز تتبع اللياقة البدنية والساعة الذكية.	12/5/2022
الصراع على الميتافيرس.. من سيفوز بالحصة الكبرى من أموال المستخدمين؟	يؤكد مراقبون وخبراء أن شبكة الميتافيرس هي مستقبل الإنترنت والثورة التكنولوجية الكبرى التالية إذ تجذب الشركات الكبرى والصغرى والناشئة لتكون جزءا من هذا المستقبل الذي تقدّر سوقه بتريليونات الدولارات.	11/5/2022
بعد 20 عاما من طرحه.. آبل تقرر وقف إنتاج مشغل الموسيقى آيبود	قررت آبل وقف إنتاج مشغل الموسيقى آيبود بعد 20 عاما من طرحه في إطار اتجاه هذه الشركة الأميركية إلى دمج خدمتها الموسيقية في مختلف منتجاتها.	11/5/2022
ما العرض المرئي للبيانات؟ وكيف يمكن أن يفيد الشركات؟	تُعد رؤية البيانات بصريا وسيلة لتجميع الحقائق وإيصالها بطريقة سهلة الاستخدام. ومن خلال التعرف على دورها وفوائدها وتطبيقاتها التجارية يمكن تعزيز الأعمال للأفضل.	10/5/2022
كيف أضحت شركة آبل بعد رحيل ستيف جوبز؟	رحل ستيف جوبز تاركا وراءه شركة في أوج النجاح وقمة التفاؤل، إلا أن اختلافات الرؤى دبّت من بعده بين المسؤولين، فما حال الشركة الآن بعد وفاة مؤسسها؟ هذا ما يجيب عنه مقال في “نيويورك تايمز”.	9/5/2022
الإدمان على الهواتف الذكية هدف شركات التكنولوجيا.. هل يسيطر الواتساب على حياتك؟	أحد أكبر المذنبين المتسببين في إدمان الهواتف الذكية هو تطبيق المراسلة الفورية “واتساب” (WhatsApp)، فما العمل؟	8/5/2022
