title	text	publication_date
لأنه يحترم حماس.. ليبراسيون تكشف غضبا فرنسيا ضد الباحث فرانسوا بورغا	قالت ليبراسيون إن الخبير الفرنسي في الإسلام السياسي فرانسوا بورغا أعاد التأكيد على تصريحاته في 2 يناير/كانون الثاني الجاري التي أثارت سيلا من الردود الرافضة لها، بعد نقله بيانا صحفيا لحماس.	8/1/2024
رئيس سابق للشاباك: لن نخرج بصورة للنصر وهذه سيناريوهات إنهاء الحرب	في مقابلة أجرتها معه صحيفة هآرتس، يقدم عامي أيالون أحد رؤساء جهاز الأمن العام الإسرائيلي (الشاباك) قراءة لافتة لنتائج الحرب على قطاع غزة، ويستعرض سيناريوهات ما بعد الحرب من وجهة نظره.	8/1/2024
إسرائيل تختار قاضيا متقاعدا لجلسة محكمة العدل الدولية بشأن غزة	أكد متحدث باسم الخارجية الإسرائيلية أمس الأحد ما ورد في التقارير الإعلامية حول نية إسرائيل إرسال القاضي السابق في المحكمة العليا الإسرائيلية، أهارون باراك، للمشاركة في جلسة الاستماع أمام محكمة العدل.	8/1/2024
صحف عالمية: قتل الصحفيين يصعّب تقدير حجم الدمار في غزة	ركزت صحف عالمية -في تغطيتها للحرب على قطاع غزة- على استمرار إسرائيل في استهداف الصحفيين وأثر ذلك في إيصال صور الدمار والقتل بالقطاع، وعلى مخاوف من اندلاع حرب شاملة في الشرق الأوسط.	8/1/2024
مؤرخ فرنسي يقارن فظائع الإسكندر الأكبر في غزة بما تفعله إسرائيل	للعثور على مأساة بحجم التي تعانيها غزة اليوم، لا بد أن نعود إلى الحصار القاسي الذي فرضه عليها الإسكندر الأكبر عام 332 قبل الميلاد، عندما كانت مفترق طرق مليئا بالثروات يرغب فيه جميع الغزاة.	8/1/2024
هل تنجح جنوب أفريقيا في اتهام إسرائيل بارتكاب إبادة جماعية؟	تتهم جنوب أفريقيا إسرائيل بالقيام “بأفعال محددة بقصد تدمير الفلسطينيين كمجموعة قومية وعنصرية وإثنية”، مما يشكل انتهاكا للاتفاقية المتعلقة بالإبادة الجماعية.	8/1/2024
نقابة الصحفيين المصريين تمنح وائل الدحدوح جائزة "حرية الصحافة"	وافق مجلس نقابة الصحفيين المصريين على توصية مجلس أمناء جوائز الصحافة المصرية بترشيح مراسل الجزيرة ومدير مكتبها بقطاع غزة وائل الدحدوح للحصول على جائزة “حرية الصحافة” للعام 2024.	8/1/2024
إعلام إسرائيلي: أحد كبار الجيش اقترح ضربة استباقية لحماس قبل 7 أكتوبر	نشرت هيئة البث العامة الإسرائيلية أمس الأحد تقريرا جاء فيه أن أحد كبار مسؤولي الجيش الإسرائيلي كان قد حذر قبل أكثر من عام بأن حركة المقاومة الإسلامية (حماس) كانت تخطط لهجوم على إسرائيل.	8/1/2024
الدويري: لهذا فرص ضرب آليات الاحتلال بخان يونس أعلى من غزة	قال الخبير العسكري والإستراتيجي اللواء فايز الدويري، إن فرص اقتناص آليات جيش الاحتلال في خان يونس جنوبي قطاع غزة أكبر بسبب عدد فتحات الأنفاق الموجودة هناك والتي تفوق نظيرتها في غزة أضعافا.	8/1/2024
عشرات الشهداء في غزة ومعارك ضارية في خان يونس	شن جيش الاحتلال الإسرائيلي صباح اليوم قصفا جويا ومدفعيا عنيفا على وسط وجنوبي قطاع غزة، مما أسفر عن استشهاد أكثر من 50، بالتزامن مع تواصل الاشتباكات الضارية بين المقاومة وقوات الاحتلال في خان يونس.	8/1/2024
مخيم جباليا.. من هنا انطلقت شرارة انتفاضة الحجارة	أحد أكبر مخيمات اللاجئين الفلسطينيين في قطاع غزة، أنشئ عقب نكبة 1948 بمحاذاة بلدة جباليا، وسمي على اسمها. تشرف عليه وكالة غوث وتشغيل اللاجئين الفلسطينيين.	8/1/2024
بتسلئيل سموتريتش.. سياسي يميني صنعته المدارس الدينية في إسرائيل	سياسي إسرائيلي وناشط ينتمي لليمين المتطرف، يشغل منصب وزير المالية ووزير الإدارة المدنية بوزارة الدفاع، دخل الكنيست (البرلمان الإسرائيلي) عام 2015، ويرأس حزب “الصهيونية الدينية”.	8/1/2024
سموتريتش: يجب أن يكون هناك استيطان يهودي في غزة	قال وزير المالية الإسرائيلي بتسلئيل سموتريتش إنه يجب على إسرائيل أن تسيطر على قطاع غزة طيلة الوقت، داعيا إلى الاستيطان اليهودي داخل القطاع.	8/1/2024
اقتحامات للاحتلال بالضفة وشهداء قرب القدس	واصل الاحتلال الإسرائيلي اعتداءاته على مدن الضفة الغربية فاقتحم رام الله كما جرت مواجهات قرب الخليل، واستشهد 3 فلسطينيين على خلفية محاولة تنفيذ عملية دهس عند حاجز للاحتلال قرب القدس.	8/1/2024
%64 من الإسرائيليين غير راضين عن نتنياهو خلال الحرب	واصلت استطلاعات الرأي في إسرائيل إعطاء ظهرها لرئيس الحكومة بنيامين نتنياهو، حيث رأى 64% أن أداءه في الحرب على غزة ليس جيدا، كما توقع الاستطلاع تراجع حزب الليكود مقابل صعود معسكر الدولة بقيادة غانتس.	8/1/2024
"إنقاذ الطفولة": نحو 10 أطفال يفقدون سيقانهم يوميا بغزة	قالت منظمة إنقاذ الطفولة (مقرها بريطانيا)، إن ما لا يقل عن 10 أطفال يفقدون سيقانهم كل يوم في قطاع غزة الذي يتعرض لعدوان إسرائيلي منذ السابع من أكتوبر/ تشرين الأول الماضي.	8/1/2024
أبرز تطورات اليوم الـ93 من الحرب الإسرائيلية على غزة	في اليوم الـ93 للحرب الإسرائيلية على غزة تعرض الصحفيون لاستهداف جديد حيث استشهد الصحفي حمزة الدحدوح نجل مراسل الجزيرة وائل الدحدوح، والصحفي مصطفى ثريا، في حين احتدم القتال في محاور المنطقة الوسطى.	7/1/2024
أسامة حمدان: استهداف الصحفيين لن يمنع من معرفة حقيقة ما يقع بغزة	قال القيادي في حركة حماس أسامة حمدان إن قتل الاحتلال 109 صحفيين حتى الآن، آخرهم حمزة الدحدوح، نجل الزميل وائل الدحدوح، أمر متعمد يهدف لمنع العالم من معرفة حقيقة ما يقع في غزة من جرائم.	7/1/2024
سموتريتش: إسرائيل بصدد إعلان ميزانية الحرب لعام 2024	قال وزير المالية الإسرائيلي بتسلئيل سموتريتش إن من المقرر أن يصدق مجلس الوزراء على ميزانية الحرب لعام 2024 الخميس المقبل، وذلك بعد أن وافق الوزراء على دعم مالي بقيمة 2.5 مليار دولار لجنود الاحتياط.	7/1/2024
